who,tick,xcor-init-pos,ycor-init-pos,floor-id-init-pos,platform-init-pos,floor-x-init-pos,floor-y-init-pos,floor-transition,xcor-final-pos,ycor-final-pos,floor-id-final-pos,platform--final-pos,floor-x-final-pos,floor-y-final-pos,heading,crowdness-0.8,crowdness-1,crowdness-1.2,crowdness-1.4
301,59,42.28161855815184,16.70080872090332,1,1,10,16,none,42.28161855815184,16.70080872090332,1,1,10,16,315.39116581462207,0,1,1,1
301,60,42.071230257265434,16.914111358961996,1,1,10,16,none,42.071230257265434,16.914111358961996,1,1,10,16,315.3901206399309,0,1,1,1
301,61,41.86077306543967,17.127464187435162,1,1,10,16,none,41.86077306543967,17.127464187435162,1,1,10,16,315.38933903840973,0,1,1,1
301,62,41.65008547329002,17.341030894845705,1,1,10,16,none,41.65008547329002,17.341030894845705,1,1,10,16,315.38882015116405,0,0,0,0
301,63,41.43939788114036,17.554597602256248,1,1,9,17,STAIR,10.439397881140358,17.554597602256248,0,0,9,17,315.3888201511639,0,0,0,0
301,64,10.225152134197538,17.768063825216117,0,0,9,17,none,10.225152134197538,17.768063825216117,0,0,9,17,315.388820151164,0,1,1,1
301,65,10.19504170330722,18.066548936991563,0,0,9,17,none,10.19504170330722,18.066548936991563,0,0,9,17,354.23963213039883,0,0,0,0
301,66,10.164931272416903,18.365034048767008,0,0,9,17,none,10.164931272416903,18.365034048767008,0,0,9,17,354.23963213039883,0,0,0,0
301,67,10.134820841526583,18.663519160542453,0,0,9,18,none,10.134820841526583,18.663519160542453,0,0,9,18,354.2396321303988,0,0,0,0
301,68,10.104710410636265,18.9620042723179,0,0,9,18,none,10.104710410636265,18.9620042723179,0,0,9,18,354.23963213039883,0,0,0,0
301,69,10.074599979745946,19.260489384093344,0,0,9,18,none,10.074599979745946,19.260489384093344,0,0,9,18,354.2396321303987,0,0,0,0
301,70,10.044489548855626,19.55897449586879,0,0,9,19,none,10.044489548855626,19.55897449586879,0,0,9,19,354.2396321303988,0,0,0,0
301,71,10.343670331884413,19.581129835321896,0,0,9,19,none,10.343670331884413,19.581129835321896,0,0,9,19,85.76478608424111,0,0,0,0
301,72,10.6428511149132,19.603285174775007,0,0,10,19,none,10.6428511149132,19.603285174775007,0,0,10,19,85.76478608424105,0,0,0,0
301,73,10.942031897941986,19.625440514228114,0,0,10,19,none,10.942031897941986,19.625440514228114,0,0,10,19,85.76478608424111,0,0,0,0
301,74,11.241212680970772,19.647595853681224,0,0,10,19,none,11.241212680970772,19.647595853681224,0,0,10,19,85.76478608424105,0,0,0,0
301,75,11.540393463999559,19.66975119313433,0,0,11,19,none,11.540393463999559,19.66975119313433,0,0,11,19,85.76478608424111,0,0,0,0
301,76,12.437190740121327,19.75315166582557,0,0,11,19,none,12.437190740121327,19.75315166582557,0,0,11,19,85.76478608424105,0,1,1,1
301,77,13.335038317153476,19.81535880703539,0,0,12,19,none,13.335038317153476,19.81535880703539,0,0,12,19,86.03661029902077,0,0,0,0
301,78,14.232885894185625,19.877565948245213,0,0,13,19,none,14.232885894185625,19.877565948245213,0,0,13,19,86.03661029902071,0,0,0,0
301,79,15.130733471217773,19.939773089455034,0,0,14,19,none,15.130733471217773,19.939773089455034,0,0,14,19,86.03661029902071,0,0,0,0
301,80,15.430015996895156,19.960508803191644,0,0,14,19,none,15.430015996895156,19.960508803191644,0,0,14,19,86.0366102990206,0,0,0,0
301,81,15.729298522572538,19.98124451692825,0,0,15,19,none,15.729298522572538,19.98124451692825,0,0,15,19,86.03661029902082,0,0,0,0
301,82,15.943595345538537,20.174637061237178,0,0,15,19,none,15.943595345538537,20.174637061237178,0,0,15,19,51.27991280173637,0,1,1,1
301,83,16.179997576447967,20.359336777590627,0,0,15,19,none,16.179997576447967,20.359336777590627,0,0,15,19,51.99969128601384,0,0,1,1
301,84,16.416399807357397,20.544036493944077,0,0,15,20,none,16.416399807357397,20.544036493944077,0,0,15,20,51.9996912860139,0,0,0,0
301,85,16.652802038266827,20.728736210297523,0,0,16,20,none,16.652802038266827,20.728736210297523,0,0,16,20,51.99969128601401,0,0,0,0
301,86,16.698135089923763,21.02529128853337,0,0,16,20,none,16.698135089923763,21.02529128853337,0,0,16,20,8.69126813287619,0,0,0,0
301,87,16.71404143351358,21.254009004043816,0,0,16,20,none,16.71404143351358,21.254009004043816,0,0,16,20,8.691268132876132,0,1,1,1
301,88,16.590303524873182,21.597450658596102,0,0,16,21,none,16.590303524873182,21.597450658596102,0,0,16,21,9.301328703780882,0,1,1,1
301,89,16.674420755080416,21.88541644056032,0,0,16,21,none,16.674420755080416,21.88541644056032,0,0,16,21,16.283528302260038,0,0,0,1
301,90,16.75853798528765,22.173382222524538,0,0,16,21,none,16.75853798528765,22.173382222524538,0,0,16,21,16.283528302260095,0,0,0,0
301,91,16.842655215494887,22.461348004488755,0,0,16,21,none,16.842655215494887,22.461348004488755,0,0,16,21,16.283528302260265,0,0,0,0
301,92,16.926772445702124,22.749313786452973,0,0,16,22,none,16.926772445702124,22.749313786452973,0,0,16,22,16.28352830226015,0,0,0,0
301,93,16.62689066992073,22.75773522066558,0,0,16,22,none,16.62689066992073,22.75773522066558,0,0,16,22,271.60858676933225,0,0,0,0
301,94,16.327008894139336,22.766156654878188,0,0,15,22,none,16.327008894139336,22.766156654878188,0,0,15,22,271.60858676933225,0,0,0,0
301,95,16.027127118357942,22.774578089090795,0,0,15,22,none,16.027127118357942,22.774578089090795,0,0,15,22,271.60858676933225,0,0,0,0
301,96,15.727245342576548,22.782999523303403,0,0,15,22,none,15.727245342576548,22.782999523303403,0,0,15,22,271.60858676933225,0,0,0,0
301,97,15.427363566795155,22.79142095751601,0,0,14,22,none,15.427363566795155,22.79142095751601,0,0,14,22,271.60858676933225,0,0,0,0
301,98,15.12748179101376,22.799842391728617,0,0,14,22,none,15.12748179101376,22.799842391728617,0,0,14,22,271.60858676933225,0,0,0,0
301,99,14.827600015232367,22.808263825941225,0,0,14,22,none,14.827600015232367,22.808263825941225,0,0,14,22,271.60858676933225,0,0,0,0
301,100,14.527718239450973,22.816685260153832,0,0,14,22,none,14.527718239450973,22.816685260153832,0,0,14,22,271.60858676933225,0,0,0,0
301,101,14.227836463669579,22.82510669436644,0,0,13,22,none,14.227836463669579,22.82510669436644,0,0,13,22,271.60858676933225,0,0,0,0
301,102,13.927954687888185,22.833528128579047,0,0,13,22,none,13.927954687888185,22.833528128579047,0,0,13,22,271.60858676933225,0,0,0,0
301,103,13.628072912106791,22.841949562791655,0,0,13,22,none,13.628072912106791,22.841949562791655,0,0,13,22,271.60858676933225,0,0,0,0
301,104,13.328191136325398,22.850370997004262,0,0,12,22,none,13.328191136325398,22.850370997004262,0,0,12,22,271.60858676933225,0,0,0,0
301,105,13.028309360544004,22.85879243121687,0,0,12,22,none,13.028309360544004,22.85879243121687,0,0,12,22,271.6085867693322,0,0,0,0
301,106,12.72842758476261,22.867213865429477,0,0,12,22,none,12.72842758476261,22.867213865429477,0,0,12,22,271.6085867693322,0,0,0,0
301,107,12.428545808981216,22.875635299642084,0,0,11,22,none,12.428545808981216,22.875635299642084,0,0,11,22,271.6085867693322,0,0,0,0
301,108,12.128664033199822,22.884056733854692,0,0,11,22,none,12.128664033199822,22.884056733854692,0,0,11,22,271.6085867693322,0,0,0,0
301,109,11.828782257418428,22.8924781680673,0,0,11,22,none,11.828782257418428,22.8924781680673,0,0,11,22,271.6085867693322,0,0,0,0
301,110,11.528900481637034,22.900899602279907,0,0,11,22,none,11.528900481637034,22.900899602279907,0,0,11,22,271.6085867693322,0,0,0,0
301,111,11.22901870585564,22.909321036492514,0,0,10,22,none,11.22901870585564,22.909321036492514,0,0,10,22,271.6085867693322,0,0,0,0
301,112,10.929136930074247,22.91774247070512,0,0,10,22,none,10.929136930074247,22.91774247070512,0,0,10,22,271.6085867693322,0,0,0,0
301,113,10.629255154292853,22.92616390491773,0,0,10,22,none,10.629255154292853,22.92616390491773,0,0,10,22,271.6085867693322,0,0,0,0
301,114,10.329373378511459,22.934585339130336,0,0,9,22,none,10.329373378511459,22.934585339130336,0,0,9,22,271.6085867693322,0,0,0,0
301,115,10.029491602730065,22.943006773342944,0,0,9,22,none,10.029491602730065,22.943006773342944,0,0,9,22,271.6085867693322,0,0,0,0
301,116,9.729609826948671,22.95142820755555,0,0,9,22,none,9.729609826948671,22.95142820755555,0,0,9,22,271.6085867693322,0,0,0,0
301,117,9.429728051167277,22.95984964176816,0,0,8,22,none,9.429728051167277,22.95984964176816,0,0,8,22,271.60858676933213,0,0,0,0
301,118,9.129846275385884,22.968271075980766,0,0,8,22,none,9.129846275385884,22.968271075980766,0,0,8,22,271.60858676933213,0,0,0,0
301,119,8.829964499604488,22.976692510193374,0,0,8,22,none,8.829964499604488,22.976692510193374,0,0,8,22,271.6085867693321,0,0,0,0
301,120,8.530082723823092,22.98511394440598,0,0,8,22,none,8.530082723823092,22.98511394440598,0,0,8,22,271.608586769332,0,0,0,0
301,121,8.230200948041697,22.993535378618585,0,0,7,22,none,8.230200948041697,22.993535378618585,0,0,7,22,271.6085867693319,0,0,0,0
301,122,8.216385682344159,22.693853650056923,0,0,7,22,none,8.216385682344159,22.693853650056923,0,0,7,22,182.6394548605415,0,0,0,0
301,123,8.202570416646621,22.39417192149526,0,0,7,21,none,8.202570416646621,22.39417192149526,0,0,7,21,182.6394548605415,0,0,0,0
301,124,8.188755150949083,22.0944901929336,0,0,7,21,none,8.188755150949083,22.0944901929336,0,0,7,21,182.6394548605415,0,0,0,0
301,125,8.174939885251545,21.794808464371936,0,0,7,21,none,8.174939885251545,21.794808464371936,0,0,7,21,182.6394548605415,0,0,0,0
301,126,8.161124619554007,21.495126735810274,0,0,7,20,none,8.161124619554007,21.495126735810274,0,0,7,20,182.6394548605415,0,0,0,0
301,127,8.14730935385647,21.195445007248612,0,0,7,20,none,8.14730935385647,21.195445007248612,0,0,7,20,182.6394548605415,0,0,0,0
301,128,8.133494088158931,20.89576327868695,0,0,7,20,none,8.133494088158931,20.89576327868695,0,0,7,20,182.6394548605415,0,0,0,0
301,129,8.119678822461394,20.596081550125287,0,0,7,20,none,8.119678822461394,20.596081550125287,0,0,7,20,182.6394548605415,0,0,0,0
301,130,8.105863556763856,20.296399821563625,0,0,7,19,none,8.105863556763856,20.296399821563625,0,0,7,19,182.63945486054138,0,0,0,0
301,131,8.092048291066318,19.996718093001963,0,0,7,19,none,8.092048291066318,19.996718093001963,0,0,7,19,182.63945486054138,0,0,0,0
301,132,8.078233025368782,19.6970363644403,0,0,7,19,none,8.078233025368782,19.6970363644403,0,0,7,19,182.63945486054126,0,0,0,0
301,133,8.064417759671244,19.39735463587864,0,0,7,18,none,8.064417759671244,19.39735463587864,0,0,7,18,182.63945486054138,0,0,0,0
301,134,8.050602493973708,19.097672907316976,0,0,7,18,none,8.050602493973708,19.097672907316976,0,0,7,18,182.63945486054126,0,0,0,0
301,135,8.03678722827617,18.797991178755314,0,0,7,18,none,8.03678722827617,18.797991178755314,0,0,7,18,182.63945486054138,0,0,0,0
301,136,8.022971962578634,18.498309450193652,0,0,7,17,none,8.022971962578634,18.498309450193652,0,0,7,17,182.63945486054126,0,0,0,0
301,137,7.754176792541512,18.365083489642736,0,0,7,17,none,7.754176792541512,18.365083489642736,0,0,7,17,243.6350896485817,0,0,0,0
301,138,7.48538162250439,18.23185752909182,0,0,6,17,none,7.48538162250439,18.23185752909182,0,0,6,17,243.6350896485817,0,0,0,0
301,139,7.216586452467268,18.098631568540902,0,0,6,17,none,7.216586452467268,18.098631568540902,0,0,6,17,243.6350896485817,0,0,0,0
301,140,6.9477912824301455,17.965405607989986,0,0,6,17,none,6.9477912824301455,17.965405607989986,0,0,6,17,243.6350896485817,0,0,0,0
301,141,6.6789961123930235,17.83217964743907,0,0,6,17,none,6.6789961123930235,17.83217964743907,0,0,6,17,243.6350896485817,0,0,0,0
301,142,6.410200942355901,17.698953686888153,0,0,5,17,none,6.410200942355901,17.698953686888153,0,0,5,17,243.6350896485817,0,0,0,0
301,143,6.141405772318779,17.565727726337236,0,0,5,17,none,6.141405772318779,17.565727726337236,0,0,5,17,243.63508964858158,0,0,0,0
301,144,5.872610602281657,17.43250176578632,0,0,5,16,none,5.872610602281657,17.43250176578632,0,0,5,16,243.63508964858147,0,0,0,0
301,145,5.603815432244535,17.299275805235403,0,0,5,16,none,5.603815432244535,17.299275805235403,0,0,5,16,243.63508964858147,0,0,0,0
301,146,5.335020262207414,17.166049844684483,0,0,4,16,none,5.335020262207414,17.166049844684483,0,0,4,16,243.63508964858124,0,0,0,0
372,0,50.015844570189294,28.567800709020595,1,1,18,28,none,50.015844570189294,28.567800709020595,1,1,18,28,265,1,1,1,1
372,1,49.95012683980085,29.115250370871166,1,1,18,28,none,49.95012683980085,29.115250370871166,1,1,18,28,357.9004578532023,0,1,1,1
372,2,49.960373535048866,28.839937321038793,1,1,18,28,none,49.960373535048866,28.839937321038793,1,1,18,28,177.43948165127472,0,1,1,1
372,3,50.03130821798104,28.616052171406167,1,1,18,28,none,50.03130821798104,28.616052171406167,1,1,18,28,177.29890919647698,0,1,1,1
372,4,50.01608165098306,28.316438834490977,1,1,18,27,none,50.01608165098306,28.316438834490977,1,1,18,27,182.9093101065355,0,0,1,1
372,5,49.71771928622145,28.285135491317106,1,1,18,27,none,49.71771928622145,28.285135491317106,1,1,18,27,264.0105995857317,0,0,1,1
372,6,49.419356921459844,28.253832148143236,1,1,17,27,none,49.419356921459844,28.253832148143236,1,1,17,27,264.0105995857317,0,0,1,1
372,7,49.120994556698236,28.222528804969365,1,1,17,27,none,49.120994556698236,28.222528804969365,1,1,17,27,264.0105995857318,0,0,1,1
372,8,48.82263219193663,28.191225461795494,1,1,17,27,none,48.82263219193663,28.191225461795494,1,1,17,27,264.0105995857318,0,0,1,1
372,9,48.52426982717502,28.159922118621623,1,1,17,27,none,48.52426982717502,28.159922118621623,1,1,17,27,264.0105995857318,0,0,1,1
372,10,48.22590746241341,28.128618775447755,1,1,16,27,none,48.22590746241341,28.128618775447755,1,1,16,27,264.01059958573194,0,0,1,1
372,11,47.9275450976518,28.097315432273884,1,1,16,27,none,47.9275450976518,28.097315432273884,1,1,16,27,264.0105995857318,0,0,1,1
372,12,47.661341412703564,28.097128004023666,1,1,16,27,none,47.661341412703564,28.097128004023666,1,1,16,27,264.01059958573194,0,1,1,1
372,13,47.364525402531584,28.053536076954682,1,1,15,27,none,47.364525402531584,28.053536076954682,1,1,15,27,261.64497610327,0,0,1,1
372,14,47.33765550545545,27.754741818925652,1,1,15,27,none,47.33765550545545,27.754741818925652,1,1,15,27,185.13865850356387,0,0,1,1
372,15,47.31078560837932,27.45594756089662,1,1,15,26,none,47.31078560837932,27.45594756089662,1,1,15,26,185.13865850356387,0,0,1,1
372,16,47.28391571130319,27.15715330286759,1,1,15,26,none,47.28391571130319,27.15715330286759,1,1,15,26,185.13865850356387,0,0,1,1
372,17,47.257045814227055,26.85835904483856,1,1,15,26,none,47.257045814227055,26.85835904483856,1,1,15,26,185.13865850356387,0,0,1,1
372,18,47.23017591715092,26.55956478680953,1,1,15,26,none,47.23017591715092,26.55956478680953,1,1,15,26,185.13865850356387,0,0,1,1
372,19,47.20330602007479,26.2607705287805,1,1,15,25,none,47.20330602007479,26.2607705287805,1,1,15,25,185.13865850356387,0,0,1,1
372,20,47.17643612299866,25.96197627075147,1,1,15,25,none,47.17643612299866,25.96197627075147,1,1,15,25,185.13865850356387,0,0,1,1
372,21,47.14956622592253,25.66318201272244,1,1,15,25,none,47.14956622592253,25.66318201272244,1,1,15,25,185.13865850356376,0,0,1,1
372,22,47.122696328846395,25.36438775469341,1,1,15,24,none,47.122696328846395,25.36438775469341,1,1,15,24,185.13865850356365,0,0,1,1
372,23,47.09582643177026,25.06559349666438,1,1,15,24,none,47.09582643177026,25.06559349666438,1,1,15,24,185.13865850356365,0,0,1,1
372,24,47.06895653469413,24.76679923863535,1,1,15,24,none,47.06895653469413,24.76679923863535,1,1,15,24,185.13865850356353,0,0,1,1
372,25,47.042086637618,24.46800498060632,1,1,15,23,none,47.042086637618,24.46800498060632,1,1,15,23,185.13865850356342,0,0,1,1
372,26,46.83729550177835,24.248777722534914,1,1,15,23,none,46.83729550177835,24.248777722534914,1,1,15,23,223.05006214968284,0,0,0,1
372,27,46.6325043659387,24.029550464463508,1,1,15,23,none,46.6325043659387,24.029550464463508,1,1,15,23,223.05006214968284,0,0,0,1
372,28,46.42771323009905,23.810323206392102,1,1,14,23,none,46.42771323009905,23.810323206392102,1,1,14,23,223.05006214968284,0,0,0,1
372,29,46.2229220942594,23.591095948320696,1,1,14,23,none,46.2229220942594,23.591095948320696,1,1,14,23,223.05006214968284,0,0,1,1
372,30,46.01813095841975,23.37186869024929,1,1,14,22,none,46.01813095841975,23.37186869024929,1,1,14,22,223.05006214968284,0,0,1,1
372,31,45.813339822580105,23.152641432177884,1,1,14,22,none,45.813339822580105,23.152641432177884,1,1,14,22,223.05006214968284,0,0,1,1
372,32,45.608548686740455,22.933414174106478,1,1,14,22,none,45.608548686740455,22.933414174106478,1,1,14,22,223.05006214968284,0,0,1,1
372,33,45.40375755090081,22.71418691603507,1,1,13,22,none,45.40375755090081,22.71418691603507,1,1,13,22,223.05006214968284,0,0,1,1
372,34,45.19896641506116,22.494959657963665,1,1,13,21,none,45.19896641506116,22.494959657963665,1,1,13,21,223.05006214968284,0,0,1,1
372,35,44.99417527922151,22.27573239989226,1,1,13,21,none,44.99417527922151,22.27573239989226,1,1,13,21,223.05006214968284,0,0,1,1
372,36,44.789201862327765,22.062470738389322,1,1,13,21,none,44.789201862327765,22.062470738389322,1,1,13,21,223.05006214968284,0,1,1,1
372,37,44.58456174157542,21.851752451456893,1,1,13,21,none,44.58456174157542,21.851752451456893,1,1,13,21,223.00668765005673,0,1,1,1
372,38,44.38043983460964,21.64101219304922,1,1,12,21,none,44.38043983460964,21.64101219304922,1,1,12,21,222.94221750759334,0,1,1,1
372,39,44.176864775592044,21.430012259178394,1,1,12,20,none,44.176864775592044,21.430012259178394,1,1,12,20,222.87467774786182,0,1,1,1
372,40,43.97385394647562,21.218684724521047,1,1,12,20,none,43.97385394647562,21.218684724521047,1,1,12,20,222.80574230836578,0,1,1,1
372,41,43.771418275175975,21.006968287702197,1,1,12,20,none,43.771418275175975,21.006968287702197,1,1,12,20,222.73590948690776,0,1,1,1
372,42,43.569560114358524,20.79479613329085,1,1,12,20,none,43.569560114358524,20.79479613329085,1,1,12,20,222.6656886095601,0,1,1,1
372,43,43.36827060332068,20.582095639502356,1,1,11,20,none,43.36827060332068,20.582095639502356,1,1,11,20,222.59570449444914,0,1,1,1
372,44,43.167526780894626,20.36878957537439,1,1,11,19,none,43.167526780894626,20.36878957537439,1,1,11,19,222.52671601106022,0,1,1,1
372,45,42.96728860020222,20.15479815592044,1,1,11,19,none,42.96728860020222,20.15479815592044,1,1,11,19,222.4596235388667,0,1,1,1
372,46,42.76749609929875,19.940042029434803,1,1,11,19,none,42.76749609929875,19.940042029434803,1,1,11,19,222.39546844679796,0,1,1,1
372,47,42.56806708760809,19.724446256029132,1,1,11,19,none,42.56806708760809,19.724446256029132,1,1,11,19,222.33542177660718,0,1,1,1
372,48,42.36889579855131,19.507945216927638,1,1,10,19,none,42.36889579855131,19.507945216927638,1,1,10,19,222.28075871866554,0,1,1,1
372,49,42.16985300449708,19.290488215824528,1,1,10,18,none,42.16985300449708,19.290488215824528,1,1,10,18,222.23281565486536,0,1,1,1
372,50,41.97078805563709,19.072045315349,1,1,10,18,none,41.97078805563709,19.072045315349,1,1,10,18,222.19292699380185,0,1,1,1
372,51,41.771533165807554,18.852612731069783,1,1,10,18,none,41.771533165807554,18.852612731069783,1,1,10,18,222.16233864994786,0,1,1,1
372,52,41.57024171756035,18.630167787628622,1,1,10,18,none,41.57024171756035,18.630167787628622,1,1,10,18,222.14208953282025,0,0,0,0
372,53,41.368950269313146,18.40772284418746,1,1,9,17,STAIR,10.368950269313146,18.40772284418746,0,0,9,17,222.14208953282025,0,0,0,0
372,54,10.131846848618226,18.209914274784442,0,0,9,17,none,10.131846848618226,18.209914274784442,0,0,9,17,222.14208953282036,0,2,2,2
372,55,10.109987906177361,18.499998689025052,0,0,9,17,none,10.109987906177361,18.499998689025052,0,0,9,17,355.7875470612395,0,1,1,1
372,56,10.08808699799513,18.798181729990002,0,0,9,18,none,10.08808699799513,18.798181729990002,0,0,9,18,355.8062803430644,0,1,1,1
372,57,10.06617385281419,19.09708018206214,0,0,9,18,none,10.06617385281419,19.09708018206214,0,0,9,18,355.808014710787,0,1,1,1
372,58,9.990452343256319,19.337534776700668,0,0,9,18,none,9.990452343256319,19.337534776700668,0,0,9,18,355.80835874993795,0,1,1,1
372,59,9.994775588447585,19.63750362433491,0,0,9,19,none,9.994775588447585,19.63750362433491,0,0,9,19,0.8257075918913301,0,0,1,1
372,60,10.294230514725633,19.655579772370615,0,0,9,19,none,10.294230514725633,19.655579772370615,0,0,9,19,86.54561766877566,0,0,1,1
372,61,10.593685441003682,19.67365592040632,0,0,10,19,none,10.593685441003682,19.67365592040632,0,0,10,19,86.54561766877566,0,0,1,1
372,62,10.893140367281731,19.691732068442022,0,0,10,19,none,10.893140367281731,19.691732068442022,0,0,10,19,86.54561766877566,0,0,1,1
372,63,11.19259529355978,19.709808216477725,0,0,10,19,none,11.19259529355978,19.709808216477725,0,0,10,19,86.54561766877566,0,0,0,0
372,64,11.492050219837829,19.72788436451343,0,0,10,19,none,11.492050219837829,19.72788436451343,0,0,10,19,86.54561766877566,0,0,0,0
372,65,11.791505146115878,19.745960512549132,0,0,11,19,none,11.791505146115878,19.745960512549132,0,0,11,19,86.54561766877566,0,0,0,0
372,66,12.689869924950022,19.800188956656246,0,0,12,19,none,12.689869924950022,19.800188956656246,0,0,12,19,86.5456176687756,0,0,0,0
372,67,13.588234703784167,19.854417400763364,0,0,13,19,none,13.588234703784167,19.854417400763364,0,0,13,19,86.54561766877555,0,0,0,0
372,68,14.486599482618312,19.908645844870478,0,0,13,19,none,14.486599482618312,19.908645844870478,0,0,13,19,86.54561766877566,0,0,0,0
372,69,15.384964261452456,19.962874288977595,0,0,14,19,none,15.384964261452456,19.962874288977595,0,0,14,19,86.54561766877555,0,0,2,2
372,70,15.678685103697116,19.97428016549485,0,0,15,19,none,15.678685103697116,19.97428016549485,0,0,15,19,86.54561766877566,0,1,2,2
372,71,15.892782815750135,20.157135561190458,0,0,15,19,none,15.892782815750135,20.157135561190458,0,0,15,19,52.17826812726031,0,2,2,2
372,72,16.12887972761136,20.33639994401059,0,0,15,19,none,16.12887972761136,20.33639994401059,0,0,15,19,52.71994755510417,0,1,2,2
372,73,16.36387604485493,20.51071380494505,0,0,15,20,none,16.36387604485493,20.51071380494505,0,0,15,20,52.700655781566695,0,1,1,1
372,74,16.601670453939786,20.69361765675792,0,0,16,20,none,16.601670453939786,20.69361765675792,0,0,16,20,52.433667228254876,0,0,1,1
372,75,16.650438783504065,20.96645197596975,0,0,16,20,none,16.650438783504065,20.96645197596975,0,0,16,20,9.79874901427388,0,1,1,1
372,76,16.690010487963896,21.237225486724515,0,0,16,20,none,16.690010487963896,21.237225486724515,0,0,16,20,9.753660545921377,0,0,2,2
372,77,16.62229312248868,21.582207408306687,0,0,16,21,none,16.62229312248868,21.582207408306687,0,0,16,21,9.973669923349348,0,1,2,2
372,78,16.699521066801886,21.872096774474464,0,0,16,21,none,16.699521066801886,21.872096774474464,0,0,16,21,14.91741325926057,0,0,1,1
372,79,16.77674901111509,22.16198614064224,0,0,16,21,none,16.77674901111509,22.16198614064224,0,0,16,21,14.91741325926057,0,0,1,1
372,80,16.92344177347605,22.367174249940202,0,0,16,21,none,16.92344177347605,22.367174249940202,0,0,16,21,14.917413259260684,0,1,1,1
372,81,16.95947257249196,22.66500269304508,0,0,16,22,none,16.95947257249196,22.66500269304508,0,0,16,22,6.898027609781252,0,0,0,2
372,82,16.654208331945146,22.594543687847285,0,0,16,22,none,16.654208331945146,22.594543687847285,0,0,16,22,272.1413084963426,0,1,1,2
372,83,16.305453730726494,22.573283193930486,0,0,15,22,none,16.305453730726494,22.573283193930486,0,0,15,22,272.6823898460146,0,1,2,2
372,84,16.005848901907502,22.588676262121773,0,0,15,22,none,16.005848901907502,22.588676262121773,0,0,15,22,272.94115098172995,0,0,1,2
372,85,15.706244073088508,22.60406933031306,0,0,15,22,none,15.706244073088508,22.60406933031306,0,0,15,22,272.9411509817299,0,0,1,1
372,86,15.406639244269513,22.619462398504346,0,0,14,22,none,15.406639244269513,22.619462398504346,0,0,14,22,272.9411509817299,0,0,1,1
372,87,15.107034415450519,22.634855466695633,0,0,14,22,none,15.107034415450519,22.634855466695633,0,0,14,22,272.9411509817299,0,0,1,1
372,88,14.807429586631525,22.65024853488692,0,0,14,22,none,14.807429586631525,22.65024853488692,0,0,14,22,272.9411509817299,0,0,1,1
372,89,14.50782475781253,22.665641603078207,0,0,14,22,none,14.50782475781253,22.665641603078207,0,0,14,22,272.9411509817299,0,0,1,1
372,90,14.208219928993536,22.681034671269494,0,0,13,22,none,14.208219928993536,22.681034671269494,0,0,13,22,272.9411509817299,0,0,1,1
372,91,13.908615100174542,22.69642773946078,0,0,13,22,none,13.908615100174542,22.69642773946078,0,0,13,22,272.9411509817299,0,0,1,1
372,92,13.609010271355547,22.711820807652067,0,0,13,22,none,13.609010271355547,22.711820807652067,0,0,13,22,272.9411509817299,0,0,1,1
372,93,13.309405442536553,22.727213875843354,0,0,12,22,none,13.309405442536553,22.727213875843354,0,0,12,22,272.9411509817299,0,0,1,1
372,94,13.009800613717559,22.74260694403464,0,0,12,22,none,13.009800613717559,22.74260694403464,0,0,12,22,272.9411509817299,0,0,1,1
372,95,12.710195784898564,22.758000012225928,0,0,12,22,none,12.710195784898564,22.758000012225928,0,0,12,22,272.94115098172983,0,0,1,1
372,96,12.41059095607957,22.773393080417215,0,0,11,22,none,12.41059095607957,22.773393080417215,0,0,11,22,272.94115098172983,0,0,1,1
372,97,12.110986127260576,22.7887861486085,0,0,11,22,none,12.110986127260576,22.7887861486085,0,0,11,22,272.94115098172983,0,0,1,1
372,98,11.811381298441582,22.80417921679979,0,0,11,22,none,11.811381298441582,22.80417921679979,0,0,11,22,272.9411509817298,0,0,1,1
372,99,11.511776469622587,22.819572284991075,0,0,11,22,none,11.511776469622587,22.819572284991075,0,0,11,22,272.9411509817298,0,0,1,1
372,100,11.212171640803593,22.83496535318236,0,0,10,22,none,11.212171640803593,22.83496535318236,0,0,10,22,272.9411509817297,0,0,1,1
372,101,10.912566811984599,22.850358421373645,0,0,10,22,none,10.912566811984599,22.850358421373645,0,0,10,22,272.9411509817298,0,0,1,1
372,102,10.612961983165604,22.865751489564932,0,0,10,22,none,10.612961983165604,22.865751489564932,0,0,10,22,272.9411509817298,0,0,1,1
372,103,10.31335715434661,22.881144557756215,0,0,9,22,none,10.31335715434661,22.881144557756215,0,0,9,22,272.9411509817297,0,0,1,1
372,104,10.013752325527616,22.896537625947502,0,0,9,22,none,10.013752325527616,22.896537625947502,0,0,9,22,272.9411509817298,0,0,1,1
372,105,9.714147496708621,22.911930694138785,0,0,9,22,none,9.714147496708621,22.911930694138785,0,0,9,22,272.9411509817297,0,0,1,1
372,106,9.414542667889627,22.927323762330072,0,0,8,22,none,9.414542667889627,22.927323762330072,0,0,8,22,272.9411509817298,0,0,1,1
372,107,9.114937839070633,22.942716830521356,0,0,8,22,none,9.114937839070633,22.942716830521356,0,0,8,22,272.9411509817297,0,0,1,1
372,108,8.855242314182137,22.98478593198194,0,0,8,22,none,8.855242314182137,22.98478593198194,0,0,8,22,272.9411509817298,0,1,1,1
